ID2,Latitude,Longitude,TopDepth,BottomDepth,Horizon,c1998,c2008,c2015,n1998,n2008,n2015,d13C1998,d13C2008,d13C2015,pH1998,pH2008,pH2015,BD1998,BD2008,BD2015,CN1998,CN2008,CN2015
63,46.77936899993603,-117.07995799999601,67,92,BE1,0.6391,0.56098,,0.07284,0.0626,,,,,6.58,6.67,,1.2214322425982083,1.2214322425982083,,8.774025260845688,8.961341853035144,
63,46.77936899993603,-117.07995799999601,85,114,BE2,,,0.46220124626673054,,,0.05746432653663214,,,-25.6407394,,,7.15,,,1.3508062651065464,,,8.04327265494164
63,46.77936899993603,-117.07995799999601,92,114,BE2,0.43731,0.40086,,0.04056,0.05845,,,,,6.53,6.65,,1.3508062651065464,1.3508062651065464,,10.78180473372781,6.8581693755346445,
63,46.77936899993603,-117.07995799999601,114,153,Btb,0.41529,0.34034,0.29436788496105454,0.0565,0.05182,0.05288339182287655,,,-25.180929400000004,6.37,6.52,7.08,1.6758456319604047,1.6758456319604047,1.6758456319604047,7.350265486725664,6.567734465457352,5.566357883151426
65,46.779253999931335,-117.07912199999382,0,10,Ap,2.4297,3.366768181818182,2.3396950504339666,0.15853,0.1527069696969697,0.18165235749472197,,,-26.598259999999996,5.25,5.14,4.9,1.2868425949865756,0.8280169803761396,1.1719039469273254,15.32643663659875,22.047246360131208,12.880069836153643
65,46.779253999931335,-117.07912199999382,10,20,Ap-A,2.0869,2.1,1.9201833418410756,0.13623,0.18,0.15219669899608645,,,-25.874441399999995,5.96,5.69,5.31,1.2868425949865756,1.3497090321512186,1.3236409831148437,15.318945900315644,11.666666666666668,12.61645853364041
65,46.779253999931335,-117.07912199999382,20,30,A,1.6043,1.8,1.6946730653869229,0.12473,0.15,0.15068709335056066,,,-25.5572294,6.45,6.52,5.88,1.2868425949865756,1.2868425949865756,1.177902853009157,12.862182313797804,12,11.246305358378708
65,46.779253999931335,-117.07912199999382,30,33,A,1.4435,1.656,1.63877618522602,0.11516,0.14222,0.14000630020475666,,,-25.585252,0,5.92,6.25,1.2301748119264149,1.2301748119264149,1.2301748119264149,12.534734282737062,11.643931936436505,11.705017437282036
65,46.779253999931335,-117.07912199999382,33,57,AB,0.97874,1.0039,1.1529985079655387,0.08588,0.09813,0.10720652644751406,,,-25.262424,6.02,6.12,6.28,1.162926906041938,1.162926906041938,1.162926906041938,11.396599906846763,10.230306735962499,10.754928325469264
65,46.779253999931335,-117.07912199999382,57,94,BE,0.59087,0.54564,0.6246673726773853,0.05806,0.06276,0.058780206026764224,,,-25.189560000000004,6.13,6.2,6.69,1.536441814906051,1.536441814906051,1.536441814906051,10.176885980020668,8.694072657743787,10.62717222176726
65,46.779253999931335,-117.07912199999382,94,128,Btb1,0.3804,0.38827,0.29679843314667187,0.0392,0.05105,0.04245455297784889,,,-24.984743799999997,6.11,6.16,6.82,1.6782234914130316,1.6782234914130316,1.6782234914130316,9.704081632653063,7.60568070519099,6.9909682785149
65,46.779253999931335,-117.07912199999382,128,153,Btb2,0.3223,0.33633,0.2443574519472678,0.04238,0.04747,0.036552530944953206,,,-24.61485220000001,6.09,6.01,6.64,1.6827790426052476,1.6827790426052476,1.6827790426052476,7.605002359603586,7.085106382978724,6.685103483402047
67,46.779270999928244,-117.07828600000069,0,10,Ap,2.6228,1.7109068702290078,2.3848533040855497,0.16892,0.09995679389312977,0.18743076501233888,,,-26.558460499999995,5.34,5.02,4.86,1.3041246361656456,1.0907458257504823,1.1981050514317977,15.52687662798958,17.116464060044265,12.723915969337002
67,46.779270999928244,-117.07828600000069,10,20,Ap-A1,2.3372,2.4,1.8937696067023506,0.15775,0.2,0.1574456597626251,,,-25.874441399999995,5.35,5.4,5.07,1.3041246361656456,1.303444403927525,1.3680152442789844,14.815847860538828,11.999999999999998,12.028083908807114
67,46.779270999928244,-117.07828600000069,20,30,A1,1.29,1.39,1.7309898028552004,0.11146,0.12,0.14187355540448673,,,-25.808110200000005,6.23,6.21,5.88,1.3041246361656456,1.3041246361656456,1.27662014573813,11.573658711645434,11.583333333333332,12.200933415110974
67,46.779270999928244,-117.07828600000069,30,32,A1,1.2335,1.875,1.5406498094264203,0.10787,0.15704,0.1379947940875709,,,-25.485063999999998,0,5.13,6.44,1.2359307824624417,1.2359307824624417,1.2359307824624417,11.435060721238528,11.939633214467651,11.164550225342056
67,46.779270999928244,-117.07828600000069,32,59,A2,0.96145,1.2814,0.956458984585534,0.08973,0.11796,0.09400075455427404,,,-25.084312,5.9,5.71,6.22,1.233762906090876,1.233762906090876,1.233762906090876,10.71492254541402,10.863004408273992,10.175013904098982
67,46.779270999928244,-117.07828600000069,59,83,BE1,0.53811,0.48836,,0.06195,0.0599,,,,,6.2,6.18,,1.545244204625548,1.545244204625548,,8.686198547215497,8.152921535893155,
67,46.779270999928244,-117.07828600000069,59,85,BE1,,,0.4528482774814666,,,0.04820670222401127,,,-25.157665,,,6.78,,,1.545244204625548,,,9.393886256253959
67,46.779270999928244,-117.07828600000069,83,104,BE2,0.37041,0.34533,,0.04023,0.04768,,,,,6.26,6.35,,1.6183981857506708,1.6183981857506708,,9.20730797912006,7.2426593959731544,
67,46.779270999928244,-117.07828600000069,85,106,BE2,,,0.293906181619256,,,0.03742122538293216,,,-24.632909999999995,,,6.87,,,1.6183981857506708,,,7.853996725433443
67,46.779270999928244,-117.07828600000069,104,126,Btb1,0.33245,0.30253,,0.03704,0.04436,,,,,6.13,6.29,,1.638555305904339,1.638555305904339,,8.975431965442766,6.819882777276827,
67,46.779270999928244,-117.07828600000069,106,126,Btb1,,,0.23181120071321476,,,0.030805203225675735,,,-24.08887,,,7,,,1.638555305904339,,,7.525066431634612
67,46.779270999928244,-117.07828600000069,126,153,Btb2,0.31468,0.26481,0.19285397622503828,0.0316,0.03724,0.030179881517517364,,,-24.274614999999997,6.25,6.16,7.1,1.6892400308936502,1.6892400308936502,1.6892400308936502,9.958227848101265,7.110902255639097,6.390150210268376
69,46.77941399993425,-117.08781300000162,0,10,Ap,1.5831,2.7995372093023256,1.9745040339504731,0.11916,0.1944056589147287,0.16006575572447881,,,-26.628524000000006,5.44,4.94,4.72,1.47712366675,1.1258005528825898,1.217689715404838,13.285498489425981,14.400492377283495,12.335580618187858
69,46.77941399993425,-117.08781300000162,10,20,Ap-A1,1.3507,1.4764,1.3477316446881664,0.10789,0.13167,0.12901074988031508,,,-25.772231400000003,5.57,5.3,5.14,1.47712366675,1.5065613070899255,1.3926284030559135,12.519232551673001,11.212880686564896,10.446661583925946
69,46.77941399993425,-117.08781300000162,20,30,A1,1.312,1.3898,1.2796091694851561,0.11297,0.11788,0.11689872228485532,,,-25.6950082,5.63,5.78,5.58,1.47712366675,1.47712366675,1.4210349877375303,11.61370275294326,11.78995588734306,10.946305866090158
69,46.77941399993425,-117.08781300000162,30,48,A2,0.8994,0.88093,0.8756465207112757,0.09278,0.10221,0.0817566039675198,,,-25.109612000000002,5.19,5.34,5.9,1.373148165378411,1.373148165378411,1.373148165378411,9.693899547316231,8.61882398982487,10.710407211375266
69,46.77941399993425,-117.08781300000162,48,76,BE,0.4829,0.55851,0.5790163674642882,0.05283,0.07395,0.06461775292599552,,,-24.0425864,5.36,5.41,6.14,1.4920741802437396,1.4920741802437396,1.4920741802437396,9.140639787999243,7.552535496957403,8.96063916254432
69,46.77941399993425,-117.08781300000162,76,91,EB,0.34278,0.3393,,0.03005,0.04965,,,,,5.5,5.5,,1.6052537059733696,1.6052537059733696,,11.406988352745424,6.833836858006042,
69,46.77941399993425,-117.08781300000162,76,98,EB,,,0.3102872172540768,,,0.03735270910047343,,,-24.367994999999993,,,6.23,,,1.6052537059733696,,,8.306953490828434
69,46.77941399993425,-117.08781300000162,91,133,Btb1,0.28758,0.30507,,0.03692,0.04865,,,,,5.59,5.46,,1.6751852011449002,1.6751852011449002,,7.789274106175514,6.27070914696814,
69,46.77941399993425,-117.08781300000162,98,133,Btb1,,,0.2074719792816507,,,0.03282032775749342,,,-24.14165,,,6.87,,,1.6751852011449002,,,6.321447513097472
69,46.77941399993425,-117.08781300000162,133,153,Btb2,0.26521,0.25087,0.17708423086318315,0.03176,0.04727,0.032252892451866494,,,-23.856434999999998,5.79,5.66,7.1,1.7105250509396919,1.7105250509396919,1.7105250509396919,8.350440806045341,5.307171567590437,5.490491469174733
71,46.77956399992798,-117.08697699999722,0,10,Ap,1.4534,3.1837200000000005,1.7196163452892397,0.11353,0.19460128571428573,0.14969127784993505,,,-26.4237545,5.29,4.9,4.66,1.4667282938534438,1.0205210262868345,1.167404767365951,12.801902580815643,16.360220788439953,11.48775245951971
71,46.77956399992798,-117.08697699999722,10,20,Ap-A,1.49,1.0217,1.9093803563081078,0.11675,0.08789,0.1583213005765335,,,-25.8161817,5.17,5.67,4.72,1.4667282938534438,1.5347601961103639,1.3985390899306598,12.762312633832975,11.624758220502903,12.060160883943102
71,46.77956399992798,-117.08697699999722,20,30,A-BW1,1.4019,0.53549,0.7267397780752126,0.11258,0.05867,0.07934372436423297,,,-25.203395199999996,5.34,6.6,5.59,1.4667282938534438,1.4667282938534438,1.3784251107151049,12.452478237697637,9.127151866371229,9.15938574724653
71,46.77956399992798,-117.08697699999722,30,73,Bw1,0.405,0.37304,0.3854183886122,0.05704,0.0537,0.04621595846137543,,,-24.583244,6.46,6.5,6.62,1.4373985025148914,1.4373985025148914,1.4373985025148914,7.100280504908836,6.946741154562384,8.339508720441446
71,46.77956399992798,-117.08697699999722,73,94,Bw2,0.37473,0.22944774970252674,0.20694760038292723,0.05239,0.03063624273815356,0.027034300886873905,,-23.8368612,-23.829793300000006,6.95,7.61,7.45,1.3663021869164929,1.3663021869164929,1.3663021869164929,7.152700897117771,7.489421978524104,7.655001002204851
71,46.77956399992798,-117.08697699999722,94,127,Bk1,0.20190618729647053,0.16398055987558322,0.1511289585603318,0.02603861715075162,0.022864541213063763,0.02149309338863309,-23.7980916,-23.316457200000002,-23.2120254,7.58,7.65,7.83,1.3221332266710655,1.3221332266710655,1.3221332266710655,7.754105608893381,7.171828131057891,7.031512673753066
71,46.77956399992798,-117.08697699999722,127,153,Bk2,0.18926171163714617,0.17066622034003864,0.15538249232836418,0.02448866081774541,0.02546428349006664,0.023777894794182266,-23.734578799999994,-23.595026399999995,-23.105123799999994,7.87,7.78,7.92,1.3145334878309438,1.3145334878309438,1.3145334878309438,7.728544776119402,6.702180346311876,6.534745555623435
73,46.77963696740592,-117.08617245559854,0,10,Ap,2.1957,3.840263076923077,2.0036105851789885,0.15345,0.2300623846153846,0.16765972436264368,,,-26.337011999999994,5.44,4.83,4.67,1.2165063013115303,1.1047248301469414,1.081126382836071,14.308895405669599,16.69226841816484,11.950458542119694
73,46.77963696740592,-117.08617245559854,10,20,A,1.9971,1.9786,1.5918437065785058,0.13909,0.1584,0.1457313976330794,,,-25.6925076,5.34,5.39,4.63,1.2165063013115303,1.3771839629999925,1.2656809640594953,14.358329139406141,12.491161616161614,10.92313483870119
73,46.77963696740592,-117.08617245559854,20,30,A-AB,1.0749,1.17,0.815097144470057,0.10084,0.10314,0.08580514653996331,,,-25.251853999999998,6.08,6.51,5.84,1.2165063013115303,1.2165063013115303,1.224482594350442,10.659460531535105,11.343804537521814,9.499396916599048
73,46.77963696740592,-117.08617245559854,30,52,AB,0.64201,0.55435,0.6482968187975895,0.07302,0.08045,0.07894286915494932,,,-25.214638800000007,6.4,0,6.28,1.3214584721533749,1.3214584721533749,1.3214584721533749,8.792248698986578,6.8906152889993795,8.212227725408743
73,46.77963696740592,-117.08617245559854,52,85,Bw1,0.49676,0.41577,0.3725549952726127,0.07035,0.06256,0.04407784431137725,,,-24.908989999999996,6.72,0,6.64,1.368309924801141,1.368309924801141,1.368309924801141,7.061265103056148,6.6459398976982085,8.4522054354743
73,46.77963696740592,-117.08617245559854,85,116,Bw2,0.39622,0.29472,0.2579948659440959,0.05658,0.05007,0.032811370983076626,,,-24.396415000000005,7.05,0,6.8,1.3226815439206896,1.3226815439206896,1.3226815439206896,7.002827854365501,5.886159376872378,7.8629712265654454
73,46.77963696740592,-117.08617245559854,116,135,Bk1,0.37586,0.42107,0.19366311216429702,0.04889,0.05157,0.030308056872037917,,,-24.321304999999995,6.47,0,7.05,1.36,1.36,1.36,7.687870730210677,8.165018421562925,6.389822778212145
73,46.77963696740592,-117.08617245559854,135,153,Bk2,0.41995,0.28687,0.2543114614918132,0.03559,0.04378,0.032415524560339595,,,-24.12744,7.18,0,7.3,1.42,1.42,1.42,11.799662826636697,6.552535404294199,7.845360053280253
75,46.77964199992856,-117.0853049999993,0,10,Ap,2.2563,5.4214112676056345,2.633051250910857,0.15534,0.2971171830985916,0.20685353412679136,,,-26.813585499999995,5.16,4.98,4.77,1.1847476160724286,0.8065750691071164,1.0901247419588191,14.524913093858633,18.246710644825487,12.729060985232778
75,46.77964199992856,-117.0853049999993,10,20,Ap-A1,2.0399,2.1863,1.9420141046091848,0.14852,0.15622,0.16710603643690708,,,-25.805960699999993,5.24,5.41,4.98,1.1847476160724286,1.2681831746445638,1.2346278031653053,13.734850525181791,13.99500704135194,11.62144795016077
75,46.77964199992856,-117.0853049999993,20,30,A1,1.4845,1.8083,1.5527553581772544,0.11941,0.15377,0.1393599150415138,,,-25.5387218,6.19,6.25,5.91,1.1847476160724286,1.1847476160724286,1.1808140868429875,12.431957122519051,11.75977108668791,11.142051555604821
75,46.77964199992856,-117.0853049999993,30,31,A1,1.4845,1.5685,1.6778037021876566,0.11941,0.15387,0.15059899031245738,,,-25.7613868,6.19,5.56,5.86,1.196613782205295,1.196613782205295,1.196613782205295,12.431957122519051,10.19366998115292,11.140869528451748
75,46.77964199992856,-117.0853049999993,31,54,A2,1.0904,1.0573,0.9894906363368958,0.10528,0.11319,0.10655407392881656,,,-25.397232000000006,6.41,6.22,6.4,1.121652925771671,1.121652925771671,1.121652925771671,10.357142857142858,9.34093117766587,9.286276909486585
75,46.77964199992856,-117.0853049999993,54,72,A3,1.1359,0.64489,0.5229156743620901,0.11351,0.08425,0.0704213851761847,,,-25.372473600000003,6.44,6.44,6.68,1.320427976771128,1.320427976771128,1.320427976771128,10.00704783719496,7.654480712166171,7.425523838445189
75,46.77964199992856,-117.0853049999993,72,95,BE,0.51576,0.41582,0.37244307519079195,0.06887,0.05976,0.045911735268359816,,,-24.943499999999993,6.68,6.49,6.99,1.519727938932974,1.519727938932974,1.519727938932974,7.488892115580079,6.958165997322624,8.112154180490364
75,46.77964199992856,-117.0853049999993,95,133,Btb1,0.33098,0.32254,0.26347910750507103,0.04304,0.0584,0.039080730223123736,,,-24.800385,7.01,6.64,7.23,1.5759246200698334,1.5759246200698334,1.5759246200698334,7.6900557620817835,5.522945205479452,6.741918741046775
75,46.77964199992856,-117.0853049999993,133,153,Btb2,0.2962,0.27923,0.260592803030303,0.03649,0.05225,0.037745400432900436,,,-24.562875,6.92,6.76,7.24,1.5384858977336568,1.5384858977336568,1.5384858977336568,8.117292408879145,5.344114832535885,6.903961808368038
77,46.77957899993358,-117.08446900000581,0,10,Ap,2.3536,3.782709090909091,2.12968485353325,0.1624,0.23589636363636363,0.17942894164468504,,,-26.3803468,5.36,5.23,4.24,1.1376381797716482,1.0273061574663063,1.0999170739453392,14.492610837438425,16.035470121702136,11.869238228861473
77,46.77957899993358,-117.08446900000581,10,20,Ap-A,1.7961,2.0715,1.8809439887508785,0.13292,0.16856,0.1639353175533161,,,-25.8642204,5.97,5.27,5.07,1.1376381797716482,1.2513874342972475,1.2236886214866702,13.512639181462532,12.289392501186521,11.473695948032343
77,46.77957899993358,-117.08446900000581,20,30,A,1.3223,1.5803,1.5239258329848042,0.11354,0.13024,0.1485050420558576,,,-25.611724,6.63,6.48,5.89,1.1376381797716482,1.1376381797716482,1.132558180567073,11.646115906288532,12.133753071253071,10.261778400841138
77,46.77957899993358,-117.08446900000581,30,35,A,1.0165,1.4927,1.2543431699190861,0.08984,0.13412,0.12490052356020943,,,-25.3394624,0,5.56,6.16,1.1936429100312511,1.1936429100312511,1.1936429100312511,11.314559216384684,11.12958544586937,10.042737485519174
77,46.77957899993358,-117.08446900000581,35,62,AB,0.68429,0.7972,,0.06392,0.08824,,,,,6.5,6.36,,1.1680318673813754,1.1680318673813754,,10.705413016270336,9.034451495920218,
77,46.77957899993358,-117.08446900000581,35,67,AB,,,0.7960578253960114,,,0.08377761829086995,,,-25.327043400000008,,,6.91,,,1.1680318673813754,,,9.502034572433834
77,46.77957899993358,-117.08446900000581,62,96,AE,0.41397,0.49817,,0.04286,0.06834,,,,,6.75,6.65,,1.4081466091333485,1.4081466091333485,,9.658656089594027,7.289581504243489,
77,46.77957899993358,-117.08446900000581,67,103,AE,,,0.39315523940837305,,,0.04393676359989973,,,-25.176949999999998,,,7.16,,,1.4081466091333485,,,8.948206631434052
77,46.77957899993358,-117.08446900000581,96,123,Bw1,0.36897,0.30091,,0.04201,0.04447,,,,,6.86,6.87,,1.5250503751792013,1.5250503751792013,,8.78290883123066,6.7665842140769055,
77,46.77957899993358,-117.08446900000581,103,123,Bw1,,,0.23030783082688472,,,0.031033240862413006,,,-24.715125,,,7.44,,,1.5250503751792013,,,7.421327081111599
77,46.77957899993358,-117.08446900000581,123,153,Bw2,0.31006,0.27101,0.23300727370034305,0.04066,0.04754,0.03605687595786606,,,-24.728319999999997,6.91,6.96,7.49,1.5790861449560256,1.5790861449560256,1.5790861449560256,7.625676340383669,5.7006731173748415,6.462214695821724
79,46.77959499993054,-117.08363299999654,0,10,Ap,2.8715,3.9169200000000006,2.5014320908800585,0.18614,0.26225733333333334,0.2008723025685478,,,-26.776412200000003,5.35,5.13,4.5,1.216547842586393,0.913678209315574,1.1277061241773558,15.426560653271732,14.93540695398413,12.452847201402708
79,46.77959499993054,-117.08363299999654,10,20,Ap-A1,1.8267,2.3136,1.7864152459917935,0.14345,0.19147,0.15750074030204325,,,-25.7456568,5.69,5.34,4.89,1.216547842586393,1.2994721243375484,1.27141521252007,12.734053677239457,12.083355094792918,11.342265709773418
79,46.77959499993054,-117.08363299999654,20,30,A1,1.451,1.5627,1.2500766638996046,0.13065,0.1301,0.11511792567996486,,,-25.478057999999994,6.42,6.35,5.95,1.216547842586393,1.216547842586393,1.181784498120931,11.106008419441256,12.011529592621061,10.859096500530223
79,46.77959499993054,-117.08363299999654,30,35,A1,1.3967,1.6445,1.6486513023319245,0.11145,0.15244,0.14403063775626168,,,-25.5822438,0,5.11,5.7,1.196868084463775,1.196868084463775,1.196868084463775,12.532077164647825,10.787850957753871,11.44653198801968
79,46.77959499993054,-117.08363299999654,35,52,A2,1.2512,0.91315,1.033660297657056,0.1107,0.10263,0.10468785303796846,,,-25.2876222,6.25,6.17,6.47,1.2680567633166588,1.2680567633166588,1.2680567633166588,11.302619692863596,8.89749585891065,9.87373671023863
79,46.77959499993054,-117.08363299999654,52,74,AB,0.75857,0.65473,,0.0752,0.06952,,,,,6.21,6.19,,1.4765230221689847,1.4765230221689847,,10.087367021276595,9.417865362485616,
79,46.77959499993054,-117.08363299999654,52,79,AB,,,0.39387432737371986,,,0.040106628313536834,,,-25.27033,,,6.93,,,1.4765230221689847,,,9.82067912302613
79,46.77959499993054,-117.08363299999654,74,88,E,0.32711,0.49414,,0.02269,0.06252,,,,,6.2,6.38,,1.6449523147923784,1.6449523147923784,,14.416483032172765,7.903710812539987,
79,46.77959499993054,-117.08363299999654,79,88,E,,,0.251729137025953,,,0.03331747044105382,,,-24.801399999999994,,,6.84,,,1.6449523147923784,,,7.55546965881816
79,46.77959499993054,-117.08363299999654,88,118,BE,0.36308,0.3792,0.2823681482644888,0.0352,0.04972,0.03773362651170096,,,-24.574039999999997,6.14,6.62,6.76,1.6772983239113066,1.6772983239113066,1.6772983239113066,10.314772727272727,7.626709573612228,7.483196670135277
79,46.77959499993054,-117.08363299999654,118,153,Btb,0.30333,0.30082,0.2053543329212094,0.03271,0.05233,0.03604473418006069,,,-24.214221300000002,6.22,6.42,6.79,1.678205220754308,1.678205220754308,1.678205220754308,9.273310914093548,5.748519013949933,5.69720758364776
81,46.77958499992913,-117.08279699999751,0,10,Ap,2.2411,3.8349014492753626,2.0742624828218053,0.16013,0.24071369565217393,0.16868712780577189,,,-26.5695238,5.27,4.89,4.62,1.1897441792033672,0.8666212042536433,1.109532967517688,13.995503653281709,15.931380384839889,12.29650720717785
81,46.77958499992913,-117.08279699999751,10,20,A,2.2787,1.6107,1.7192083047020714,0.16539,0.14343,0.15507018749386475,,,-25.874441399999995,5.17,5.95,5.16,1.1897441792033672,1.2207149365080148,1.2499779451982285,13.777737469012637,11.229868228404099,11.086646198645312
81,46.77958499992913,-117.08279699999751,20,30,A,1.2099,1.1291,1.3218489955250883,0.10985,0.09474,0.1297248405217557,,,-25.6158368,6.03,6.8,6.07,1.1897441792033672,1.1897441792033672,1.2239532791079275,11.014110150204825,11.917880515093941,10.189636697247707
81,46.77958499992913,-117.08279699999751,30,34,A,0.97916,2.0125,1.3619066300510005,0.0854,0.17235,0.1273146331894861,,,-25.810471800000002,0,5.15,5.81,1.2112704464747193,1.2112704464747193,1.2112704464747193,11.465573770491803,11.676820423556716,10.697172791002233
81,46.77958499992913,-117.08279699999751,34,71,BE,0.58649,0.77929,0.6545431017320328,0.05297,0.08569,0.07239249452518416,,,-25.47539160000001,6.45,6.12,6.45,1.3332576416550852,1.3332576416550852,1.3332576416550852,11.07211629224089,9.094293383125219,9.041587888704788
81,46.77958499992913,-117.08279699999751,71,99,Btb1,0.45436,0.39591,0.40501357992757375,0.05006,0.05553,0.052504849974133475,,,-25.3437339,6.58,6.49,6.87,1.5212312296608559,1.5212312296608559,1.5212312296608559,9.076308429884138,7.12965964343598,7.7138317722477785
81,46.77958499992913,-117.08279699999751,99,124,Btb2,0.35827,0.31122,0.2353711728351211,0.04385,0.05914,0.03935852809547489,,,-24.719312999999996,6.62,6.65,7.16,1.5701296857788618,1.5701296857788618,1.5701296857788618,8.170353477765108,5.2624281366249575,5.980182294016785
81,46.77958499992913,-117.08279699999751,124,153,Btb3,0.28663,0.30006,0.19834516461988924,0.03568,0.05158,0.037913550860489115,,,-24.460080599999994,6.63,6.64,7.29,1.5646487136418623,1.5646487136418623,1.5646487136418623,8.033352017937219,5.817371074059713,5.23151116469523
83,46.779423999931225,-117.08196100000235,0,10,Ap,2.3407,2.7957492537313433,1.8378961748633884,0.14927,0.14781089552238807,0.14763088313061873,,,-26.362635400000002,5.33,4.57,4.72,1.2206539431406371,0.9804033546615499,1.2980574130599714,15.680980773095731,18.914365168079826,12.449266277417586
83,46.779423999931225,-117.08196100000235,10,20,Ap-A1,1.9413,1.8,1.7406904231625835,0.13957,0.15,0.14996007900155484,,,-25.888750799999997,5.41,5.28,4.95,1.2206539431406371,1.251049391817812,1.34851879951303,13.909149530701441,12,11.60769209213697
83,46.779423999931225,-117.08196100000235,20,30,A1,0.94777,1.4,1.1259481253210069,0.09233,0.12,0.1166255778120185,,,-25.499650199999994,6.06,6.05,5.78,1.2206539431406371,1.2206539431406371,1.351518252553946,10.265027618325572,11.666666666666666,9.65438411062668
83,46.779423999931225,-117.08196100000235,30,40,A1,0.78724,1.1366,0.9352276574890848,0.07713,0.11096,0.09488060233449166,,,-25.337417400000007,5.88,5.1,6.18,1.3306510043640811,1.3306510043640811,1.3306510043640811,10.206664073641903,10.243330930064888,9.856889969901722
83,46.779423999931225,-117.08196100000235,40,60,A2,0.5573,0.67645,0.5712689209524651,0.05968,0.06834,0.06707311675666106,,,-24.767884800000004,6.06,6.06,6.4,1.4411754105047336,1.4411754105047336,1.4411754105047336,9.338136729222521,9.89830260462394,8.517107129895408
83,46.779423999931225,-117.08196100000235,60,90.5,Bw1,0.34213,0.37649,0.29797687378099746,0.03515,0.04943,0.04774059626636947,,,-24.908593799999995,6.34,6.24,6.97,1.573006861398782,1.573006861398782,1.573006861398782,9.733428165007112,7.61662957717985,6.241582575098778
83,46.779423999931225,-117.08196100000235,90.5,115.5,Bw2,0.27974,0.28003,,0.03208,0.03795,,,,,6.49,6.47,,1.5965630307485315,1.5965630307485315,,8.720074812967582,7.378919631093544,
83,46.779423999931225,-117.08196100000235,90.5,116,Bw2,,,0.21502677861246133,,,0.03250994255413169,,,-25.388996699999996,,,7.12,,,1.5965630307485315,,,6.6141851298083445
83,46.779423999931225,-117.08196100000235,115.5,153,Btb,0.2591,0.2504,,0.03001,0.03742,,,,,6.57,6.57,,1.6508439486130688,1.6508439486130688,,8.633788737087638,6.691608765366114,
83,46.779423999931225,-117.08196100000235,116,153,Btb,,,0.1415648099380687,,,0.02661139463504114,,,-24.300632099999998,,,7.24,,,1.6508439486130688,,,5.319706534721036
85,46.779564999929015,-117.08112500000126,0,10,Ap,2.4505,1.9372692307692307,1.9561922830532696,0.15859,0.10738076923076924,0.15826541171832653,,,-26.6156128,5.5,5.35,4.63,1.2503138421692814,1.0483223025909816,1.3592815427774934,15.45179393404376,18.041118951251836,12.36020089174513
85,46.779564999929015,-117.08112500000126,10,20,Ap-A,2.3199,2.4,1.7551865620891327,0.16139,0.19,0.15066781520605702,,,-25.886870199999997,5.3,5.53,5.01,1.2503138421692814,1.3224110023061513,1.2981456322670573,14.374496561125225,12.631578947368421,11.649379528658436
85,46.779564999929015,-117.08112500000126,20,30,A,1.5809,1.6,1.3645447946024425,0.1306,0.14,0.12474506789648988,,,-25.444127399999996,6.32,6.24,5.7,1.2503138421692814,1.2503138421692814,1.3225823526298144,12.10490045941807,11.428571428571429,10.938667296527548
85,46.779564999929015,-117.08112500000126,30,31,A,1.5809,1.6255,1.6455335644804008,0.1306,0.12459,0.14021910815756528,,,-25.770013200000008,6.32,5.19,5.63,1.3276473409761635,1.3276473409761635,1.3276473409761635,12.10490045941807,13.046793482623002,11.735444520380932
85,46.779564999929015,-117.08112500000126,31,62,AB,0.88767,0.90327,0.8689470526473675,0.07941,0.0956,0.08831358432078397,,,-25.185957000000002,6.11,5.98,6.44,1.254336610546324,1.254336610546324,1.254336610546324,11.178315073668305,9.448430962343096,9.839336262143615
85,46.779564999929015,-117.08112500000126,62,90,Bw1,0.38562,0.39075,0.36943892625887975,0.04025,0.05348,0.052512101590494756,,,-25.342705199999994,6.2,6.48,6.92,1.4408879036535227,1.4408879036535227,1.4408879036535227,9.580621118012422,7.306469708302169,7.035310244100992
85,46.779564999929015,-117.08112500000126,90,112,Bw2,0.30033,0.3153,0.25966336097645004,0.0256,0.03295,0.03749710854639861,,,-24.573237599999995,6.18,6.61,6.94,1.5836927185732095,1.5836927185732095,1.5836927185732095,11.731640624999999,9.569044006069804,6.9248902393405825
85,46.779564999929015,-117.08112500000126,112,153,Bw3,0.26591,0.24353,0.16895036470378935,0.01609,0.03447,0.029576231987190893,,,-24.386014199999995,6.17,6.63,7.12,1.6297347255911527,1.6297347255911527,1.6297347255911527,16.52641392169049,7.064984044096315,5.7123694721139495
87,46.77968399993171,-117.08028899999346,0,10,Ap,1.6383,2.3346474820143883,1.6885465553051398,0.11632,0.11547194244604318,0.13533077025056342,,,-26.551088200000002,5.25,5.15,4.29,1.243249735116564,0.8900149811105318,1.2348042415794767,14.08442228335626,20.21830959590295,12.477181295715782
87,46.77968399993171,-117.08028899999346,10,20,Ap-A,1.3947,1.4,1.5092425990003846,0.10726,0.11,0.13438869665513262,,,-25.938225199999998,5.53,5.37,5.05,1.243249735116564,1.3181533581971723,1.3439314007445702,13.002983404810742,12.727272727272727,11.230428127994967
87,46.77968399993171,-117.08028899999346,20,30,A,0.98288,1,1.0923107007499397,0.09592,0.08,0.10594145633416659,,,-25.4194506,6.46,6.49,5.97,1.3547079451815116,1.243249735116564,1.2875593274167652,10.246872393661384,12.5,10.310512414559518
