ID2,Latitude,Longitude,TopDepth,BottomDepth,1998,2008,2015
21,46.77884199993136,-117.08764599999684,20,30,6.34,6.52,6.02
21,46.77884199993136,-117.08764599999684,30,49,6.32,6.14,6.54
21,46.77884199993136,-117.08764599999684,49,69,6.48,6.44,6.88
21,46.77884199993136,-117.08764599999684,69,114,7.71,7.53,7.61
21,46.77884199993136,-117.08764599999684,114,153,7.68,7.91,8.04
23,46.77900277872108,-117.08683096836633,0,10,5.42,0,4.94
23,46.77900277872108,-117.08683096836633,10,20,5.81,0,5.12
23,46.77900277872108,-117.08683096836633,20,30,6.44,0,5.85
23,46.77900277872108,-117.08683096836633,30,37,0,0,5.9
23,46.77900277872108,-117.08683096836633,37,59,6.35,0,6.44
23,46.77900277872108,-117.08683096836633,59,79,6.48,0,6.78
23,46.77900277872108,-117.08683096836633,79,122,6.58,0,7.02
23,46.77900277872108,-117.08683096836633,122,153,6.54,0,7.16
25,46.77904699993503,-117.08597400000059,0,10,5.5,5.01,4.82
25,46.77904699993503,-117.08597400000059,10,20,5.76,5.11,4.86
25,46.77904699993503,-117.08597400000059,20,30,6.34,6.02,5.78
25,46.77904699993503,-117.08597400000059,30,33,6.34,5.4,5.81
25,46.77904699993503,-117.08597400000059,33,58,6,6.1,6.35
25,46.77904699993503,-117.08597400000059,58,88,6.21,6.18,6.68
25,46.77904699993503,-117.08597400000059,88,106,6.27,6.49,6.78
25,46.77904699993503,-117.08597400000059,106,153,6.05,6.48,6.96
27,46.77906281906668,-117.08511703761206,0,10,5.5,5.24,4.47
27,46.77906281906668,-117.08511703761206,10,20,5.19,6.08,4.82
27,46.77906281906668,-117.08511703761206,20,30,5.78,4.9,5.43
27,46.77906281906668,-117.08511703761206,30,41,5.96,5.86,6.15
27,46.77906281906668,-117.08511703761206,41,62,6.25,6.14,6.57
27,46.77906281906668,-117.08511703761206,62,96,6.52,6.69,6.84
27,46.77906281906668,-117.08511703761206,96,128,6.83,7.51,7.09
27,46.77906281906668,-117.08511703761206,128,153,7.09,7.65,7.6
